business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories
DBh30kBSyS9CQ2zRn6uUkA,Santa Barbara Cryotherapy,"4410 Hollister Ave, Ste A",Santa Barbara,CA,93110,34.4403119,-119.7704481,5,12,1,"Beauty & Spas, Cryotherapy, Health & Medical, Weight Loss Centers, Physical Therapy, Pain Management, Doctors"
I1mKxV_Z6WBARNkSCWxu6g,Hempwise,1103 State St,Santa Barbara,CA,93101,34.4223251,-119.7036048,4.5,5,1,"Men's Clothing, Shopping, Fashion, Department Stores, Cannabis Clinics, Women's Clothing, Head Shops, Accessories, Health & Medical"
ZUf0LUtX_bwNp1fYBhM_CA,Smart & Final Extra!,850 Linden Ave,Carpinteria,CA,93013,34.3972564,-119.518833,2.5,16,1,"Grocery, Fashion, Department Stores, Shopping, Food, Wholesale Stores"
Yoy4h6G8S2F0_3-WvS8y1A,Arrow Electric,1020 State St,santa Barbara,CA,93101,34.422213,-119.7023306,4.5,15,1,"Electricians, Home Services, Utilities"
bbEXAEFr4RYHLlZ-HFssTA,The Original Habit Burger Grill,5735 Hollister Ave,Goleta,CA,93117,34.4355701,-119.8247056,4,329,1,"Fast Food, Burgers, Restaurants"
h1Um2n9bY99VvV_866r3kA,Salon Bamboo,231 W Montecito St,Santa Barbara,CA,93101,34.411813,-119.695919,4,11,0,"Cosmetics & Beauty Supply, Beauty & Spas, Hair Salons, Hair Extensions, Shopping"
HwZG4PC_g_MHGogpYdAd0Q,"Michael W Thompson, DDS","536 E Arrellaga St, Ste 104",Santa Barbara,CA,93103,34.4329613,-119.7024769,5,7,0,"Dentists, Health & Medical, General Dentistry"
q6661I3CGW0UB740E5Zjfw,India House,418 State St,Santa Barbara,CA,93101,34.4165402,-119.6945773,2,136,0,"Home & Garden, Home Decor, Restaurants, Shopping, Indian"
1FURjeGJi_LBXcJQg8eskw,Padaro Beach Grill,3765 Santa Claus Ln,Carpinteria,CA,93013,34.4068326,-119.5485827,4.5,885,1,"American (Traditional), Restaurants, Seafood, Burgers, Tacos, Sandwiches, Mexican, Bars, Food, Beer Bar, Juice Bars & Smoothies, Nightlife"
uI15YInpDsGBUZcNfm_TfQ,Borrello's Pizza & Pastaria,3807 Santa Claus Ln,Carpinteria,CA,93013,34.4063061,-119.5476647,4,169,0,"Restaurants, French, Italian, Pizza"
XJH_895Em-NHtNovHTSyXA,Life Vessel Santa Barbara,"3015 State St, Ste A",Santa Barbara,CA,93105,34.4401148,-119.7289067,5,5,1,"Professional Services, Beauty & Spas, Day Spas"
dCj6qNqxpuXR5gmVT_Ek3A,Muller Aquatic Center,22 Anacapa St,Santa Barbara,CA,93101,34.4140355,-119.6885284,4.5,5,1,"Fitness & Instruction, Health & Medical, Swimming Lessons/Schools, Hydrotherapy, Active Life, Education, Swimming Pools, Physical Therapy, Specialty Schools, Trainers"
a1E2BPYnufFzb6YX2pplJg,Wahoo's Fish Tacos,511 State St,Santa Barbara,CA,93101,34.416913,-119.6961686,3.5,62,0,"Seafood, Restaurants, Mexican"
1HCbwHb9d_iPE_q5WKEbtA,Sweet Alley,7034 Marketplace Dr,Goleta,CA,93117,34.428532,-119.8739168,3.5,8,0,"Food, Ice Cream & Frozen Yogurt"
DJek6E-1UghE9TmhGKKiuA,Christ Presbyterian Church,36 E Victoria St,Santa Barbara,CA,93101,34.4250708,-119.7044772,4.5,5,1,"Churches, Religious Organizations"
gFR-VYxGVsTQ4WeZK_mK4g,Bartlein & Co,"3944 State St, Ste 200",Santa Barbara,CA,93105,34.4413745,-119.7534216,1.5,46,1,"Real Estate, Property Management, Home Services"
YB689VFiOlzUTBRPiauDFA,Terraza Cafe,3007 De La Vina St,Santa Barbara,CA,93105,34.4387119,-119.7286469,3,17,0,"American (Traditional), Restaurants, Mexican, American (New)"
BBZYPLRadpUKoeP82sIqWw,Tatyana Boutique,807 State St,Santa Barbara,CA,93101,34.4198221,-119.6996844,5,6,0,"Fashion, Shopping, Women's Clothing, Accessories"
sxuv5uZU15UHGT_HB1xYxQ,Islands Restaurant,3825 State St,Santa Barbara,CA,93105,34.438119,-119.748456,3.5,197,1,"Bars, Burgers, Restaurants, Nightlife, Sports Bars, American (New)"
GEGTsaKaO1R9fFB4sGS5qw,Santa Barbara Food Connection,5599 Hollister Ave,Goleta,CA,93117,34.4354208,-119.8203772,4.5,10,1,"Mexican, Restaurants, Food Trucks, Food"
F3hodU4n8KmlveLcEX31UA,Financial Credit Network,"7 W Figueroa St, Ste 302",Santa Barbara,CA,93101,34.427645,-119.709797,1.5,6,1,Financial Services
Qi-A4ZgcEuSnq_8Fpfo_3Q,Our Lady of Guadalupe Mercado,227 N Nopal St,Santa Barbara,CA,93103,34.4230803,-119.6840083,4.5,8,1,"Mexican, Arts & Entertainment, Festivals, Restaurants, Religious Organizations, Churches"
HQ-C47_Xi5it1KzwEc0u0A,Barbarians,511 State St,Santa Barbara,CA,93101,34.41700593,-119.6960399,3,96,0,"Pizza, Bars, Sports Bars, Restaurants, Nightlife"
brBFoDO4TnOhelZ5-KGZEg,Soboba Wood Co,15 Anacapa St,Santa Barbara,CA,93101,34.413392,-119.6889355,4.5,6,0,"Hardware Stores, Shopping, Home & Garden"
Q4NzKHw97EthvpQatme4Jw,La Maison Santa Barbara,109 W Ortega St,Santa Barbara,CA,93101,34.4171093,-119.699329,5,9,1,"Hotels & Travel, Vacation Rentals, Event Planning & Services, Hotels"
NYowvk8by5WdlQZxGLLvTg,Bella Vista Designs,"1 N Calle Cesar Chavez, Ste 9",Santa Barbara,CA,93103,34.4179633,-119.6834139,4.5,36,1,"Party & Event Planning, Event Planning & Services"
x7_JxtIkM4dbfTiz8nLGwg,"Steven W. Pearson, MD","5333 Hollister Ave, Ste 160",Santa Barbara,CA,93111,34.434959,-119.810154,3,10,1,"Doctors, Health & Medical, Orthopedists, Orthotics, Podiatrists, Surgeons, Sports Medicine"
SVas2tUaSBa2N-rchLlxHw,Wency's Dog & Puppy Training,,Santa Barbara,CA,93105,34.4208305,-119.6981901,5,10,1,"Pets, Pet Services, Pet Training"
Wy8Hswf2cLQGRZN6armkag,Jack in the Box,6875 Hollister Ave,Goleta,CA,93117,34.4298966,-119.8687832,1.5,86,1,"Restaurants, Fast Food, Mexican, Tacos, Burgers, Breakfast & Brunch"
N9L6lmVPdzb24r6wFst2Hg,Alegria By Design,"1221 State St, Ste 90218",Santa Barbara,CA,93190,34.4237764,-119.705318,5,27,1,"Professional Services, Event Planning & Services, Wedding Planning, Party & Event Planning, Florists, Flowers & Gifts, Shopping"
ayhcmJ7zoUS_GsNg6L8w9w,B.U.N.S.,5473 Overpass Rd,Santa Barbara,CA,93190,34.438989,-119.814055,4.5,8,1,"Animal Shelters, Pets, Pet Services"
9PN9A30lz8YFlcHIVDweYw,Dave's Organic Gardening,"5142 Hollister Ave, Ste 230",Santa Barbara,CA,93111,34.435146,-119.803295,4.5,8,1,"Home & Garden, Gardeners, Landscaping, Health & Medical, Nurseries & Gardening, Irrigation, Shopping, Home Services"
tRpeP4jrqoR89dK2lXIClQ,Carpinteria Shores,4975 Sandyland Rd,Carpinteria,CA,93013,34.3940407,-119.525464,4,8,1,"Hotels, Hotels & Travel, Event Planning & Services"
PFEC0Z-5rT7l_DR6cySCOQ,The Tully,1431 San Andres St,Santa Barbara,CA,93101,34.41839921,-119.7159288,4.5,18,1,"Bars, Karaoke, Nightlife"
Pn8De1oaG2RzlhJYhBYkqg,MICHAEL & ANNA COSTA PHOTOGRAPHY,1323 Olive St,Santa Barbara,CA,93101,34.429833,-119.701185,5,41,1,"Session Photography, Event Planning & Services, Photographers, Event Photography"
Lsobf10iNVfWUt3_PBIDyg,Tremblay Financial Services,"3902 State St, Ste 101",Santa Barbara,CA,93105,34.4409033,-119.7513445,3,9,1,"Financial Services, Investing, Financial Advising"
8zylrReA4CwjoPjAYMxXuA,The H Law Group,1117 State St,Santa Barbara,CA,93101,34.4226158,-119.7040292,5,39,1,"Lawyers, Criminal Defense Law, Professional Services, DUI Law, Private Investigation"
0_DLqOBCtgcScq6RRtfa9Q,Wax At Aqua,3455 State Street,Santa Barbara,CA,93190,34.4403666,-119.7373024,3.5,9,0,"Hair Removal, Beauty & Spas"
vC2qm1y3Au5czBtbhc-DNw,Sushi Teri,970 Linden Ave,Carpinteria,CA,93013,34.3985268,-119.5184755,3,167,1,"Restaurants, Sushi Bars"
LHzWEwFemndC1q1UTi8Itw,Santa Barbara PC Mechanic,309 E Micheltorena St,Santa Barbara,CA,93101,34.4296236,-119.7047712,5,28,1,"Data Recovery, Home Services, Home Network Installation, IT Services & Computer Repair, Local Services"
Ff852WLwy5qyk9-9Sx0h8w,Chase Bank,1924 Cliff Dr,Santa Barbara,CA,93109,34.40222767,-119.7222659,2.5,7,0,"Banks & Credit Unions, Financial Services"
9L0z0ivnpf_rLVxUl95duw,Urban Statement,"2027 De La Vina, Unit A",Santa Barbara,CA,93105,34.42917701,-119.7177883,5,9,1,"Beauty & Spas, Hair Salons"
#NAME?,Chandler Salon,"401 Chapala St, Ste 104",Santa Barbara,CA,93101,34.414825,-119.6961,5,41,1,"Beauty & Spas, Barbers, Men's Hair Salons, Hair Salons, Blow Dry/Out Services, Hair Stylists"
DD3TxygdxBxKh9gbjCuLDA,Events By Rincon,3805 Santa Claus Ln,Carpinteria,CA,93013,34.4064015,-119.5478011,4.5,109,1,"Restaurants, American (Traditional), Food Delivery Services, Caterers, Venues & Event Spaces, Cocktail Bars, Bars, Wedding Planning, Nightlife, Food, Event Planning & Services"
Y-jtSRglYdxr--7aOYyDig,Montecito Optometry,1147 Coast Village Rd,Santa Barbara,CA,93108,34.4209944,-119.6463923,5,8,1,"Shopping, Health & Medical, Sunglasses, Optometrists, Laser Eye Surgery/Lasik, Eyewear & Opticians"
tsxo_nwoc058R7oR-J40Hg,The Vintage Fox,609 Chapala St,Santa Barbara,CA,93101,34.41687193,-119.6984442,5,6,1,"Shopping, Gift Shops, Antiques, Home Decor, Thrift Stores, Home & Garden, Flowers & Gifts"
9TWa1v7HYomiqdbQJbMS7A,Santa Barbara County Sleep Shoppes and Design Center,3609 State St,Santa Barbara,CA,93105,34.4400974,-119.7406031,3,21,1,"Furniture Stores, Home & Garden, Shopping, Home Decor, Mattresses"
GOgNXJ85wv9rPAMhjxYILg,Island View Nursery,3376 Foothill Rd,Carpinteria,CA,93013,34.4208259,-119.5607349,3.5,14,1,"Shopping, Home & Garden, Nurseries & Gardening"
QF1YPdDqpn0KGI2eOUXHqg,The Shopkeepers,"137 Anacapa St, Ste A",Santa Barbara,CA,93101,34.41489787,-119.6905191,4.5,10,1,"Women's Clothing, Jewelry, Art Galleries, Shopping, Arts & Entertainment, Fashion"
YCus7sTuozlDJhIBf8szzw,Fitness 19,187 S Turnpike,Santa Barbara,CA,93111,34.437589,-119.791776,3,91,1,"Cycling Classes, Gyms, Circuit Training Gyms, Active Life, Fitness & Instruction"
LL1mWZyVQhCATUStPxHJww,Van Wickle Chiropractic,"306 E Cota St, Ste A",Santa Barbara,CA,93101,34.4209485,-119.6928211,5,9,0,"Chiropractors, Health & Medical"
D5Oj2J03gwy6flkMZM79Aw,Santa Barbara Airbus,750 Technology Dr,Goleta,CA,93117,34.4290553,-119.8274471,3.5,86,1,"Tours, Hotels & Travel, Airport Shuttles, Limos, Buses, Wine Tours, Bus Rental, Local Services, Bus Tours, Transportation"
EaTbY8HFwwF7i3SjVbHGYw,Montecito Wine Bistro,516 San Ysidro Rd,Montecito,CA,93108,34.43732282,-119.6313193,4,142,0,"Restaurants, Farmers Market, Bars, American (New), Food, Nightlife, Wine Bars, Beer, Wine & Spirits"
YqDrFqM-dH6vsASpSbnMew,The Goodland Pet Hospital - La Concepcion,7126 Hollister Ave,Goleta,CA,93117,34.4303769,-119.8756019,3.5,45,1,"Veterinarians, Pets"
PsFQZqgJ_219iIi51PJPAg,Surf N Wear's Beach House,10 State St,Santa Barbara,CA,93101,34.4128205,-119.6892567,4,45,1,"Outdoor Gear, Fashion, Sporting Goods, Beach Equipment Rentals, Surf Schools, Hats, Shopping, Eyewear & Opticians, Souvenir Shops, Surf Shop, Swimwear, Men's Clothing, Active Life, Education, Specialty Schools, Women's Clothing"
9cJ9vOI-wmOBdfq_KyZnFw,Top Shop Automotive,177 S Patterson Ave,Santa Barbara,CA,93111,34.435813,-119.80942,4,87,1,"Auto Parts & Supplies, Wheel & Rim Repair, Oil Change Stations, Tires, Towing, Auto Repair, Automotive"
c-FOJ4B2CGmNjJ_Xlu6cTA,Willa Kveta Photography,420 E Carrillo St,Santa Barbara,CA,93101,34.4261151,-119.6963739,5,20,1,"Event Planning & Services, Session Photography, Photographers, Event Photography"
STKMibq1pMB_XAu8UO0cqA,Barbara Rose Sherman,,Santa Barbara,CA,93105,34.4208305,-119.6981901,5,5,1,"Wedding Planning, Event Planning & Services, Venues & Event Spaces, Party & Event Planning, Officiants"
6JFTijOMHB46yBoyVOjPCA,Santa Barbara County Courthouse,1100 Anacapa St,Santa Barbara,CA,93101,34.4242013,-119.7023282,4.5,251,1,"Courthouses, Active Life, Event Planning & Services, Landmarks & Historical Buildings, Public Services & Government, Parks, Venues & Event Spaces"
N1a8VpnoRUJhBEPy1AquHQ,Southern California Reproductive Center,"1722 State St, Ste 203",Santa Barbara,CA,93101,34.428917,-119.711411,3.5,24,1,"Health & Medical, Doctors, Fertility, Medical Centers, Obstetricians & Gynecologists"
H-1qpp_77KggOAr9htUrEw,Cava Restaurant & Bar,1212 Coast Village Rd,Montecito,CA,93108,34.421378,-119.644135,4,367,0,"Tapas Bars, Nightlife, Spanish, Latin American, Mexican, Breakfast & Brunch, Restaurants, Cocktail Bars, Bars"
SVDKFJCjkWXhksm2TBnCVg,Alta Orthopaedics,511 Bath St,Santa Barbara,CA,93101,34.413459,-119.6994359,3.5,65,1,"Health & Medical, Orthopedists, Sports Medicine, Physical Therapy, Doctors"
PQpB3vL9HeqaPsqzJe9JYw,GameStop,803 Paseo Nuevo,Santa Barbara,CA,93101,34.419679,-119.7009251,3,22,1,"Toy Stores, Books, Mags, Music & Video, Video Game Stores, Shopping, Videos & Video Game Rental, Hobby Shops, Electronics"
im35mq8Fz1VZfYu4j7NqNg,Modern Laundry,"1015 De La Vina St, Ste A",Santa Barbara,CA,93101,34.4195323,-119.7050022,4,86,1,"Laundry Services, Local Services, Dry Cleaning & Laundry"
DzpaiMQnB_sNhZPrgdvKHg,Sushiya Express,955 Embarcadero Del Mar,Goleta,CA,93117,34.41195,-119.857433,3.5,163,1,"Sushi Bars, Caterers, Food, Fast Food, Event Planning & Services, Japanese, Food Delivery Services, Korean, Restaurants, Specialty Food, Asian Fusion"
2YTJa7DDWx2TQmHu-tPXlg,MOXI - The Wolf Museum Of Exploration + Innovation,125 State St,Santa Barbara,CA,93101,34.4134819,-119.6916514,4.5,141,1,"Children's Museums, Arts & Entertainment, Event Planning & Services, Venues & Event Spaces, Museums, Art Museums"
80uB-BqbkWaJgB4SLt-GhQ,Kmart,6865 Hollister Ave,Goleta,CA,93117,34.428627,-119.867608,2,84,0,"Shopping, Drugstores, Fashion, Department Stores"
q75UQjNm6AEK4XNnkDLxTQ,The Project -- Corazón Cocina & Taproom,214 State St,Santa Barbara,CA,93101,34.4145556,-119.6918679,4,162,0,"Breweries, Bars, Burgers, Mexican, Tacos, Cocktail Bars, Club Crawl, Breakfast & Brunch, Beer Bar, Nightlife, Restaurants, Food"
MfyUK58sdUokMdIZNdem0w,Sandpiper Lodge,3525 State St,Santa Barbara,CA,93105,34.439351,-119.739423,2.5,186,1,"Event Planning & Services, Hotels, Hotels & Travel"
Dp9Jxlocw7cnos9fE7HKIQ,Jack's Bistro & Bagels,3891 State St,Santa Barbara,CA,93105,34.439951,-119.750602,3.5,9,0,"Restaurants, Sandwiches, Breakfast & Brunch"
plfsNtG8t84FV43rKuwrzA,Hi Fi Club,208 East Cota St,Santa Barbara,CA,93101,34.420001,-119.693941,4,9,1,"Radio Stations, Electronics Repair, Local Services, Home Theatre Installation, High Fidelity Audio Equipment, Security Systems, Home Automation, Home Services, Mass Media, Electronics, Shopping, Home Network Installation"
2nk4hq2oRfym8ROQ5iS47g,The Red Piano,519 State St,Santa Barbara,CA,93101,34.41716938,-119.6963053,4.5,229,1,"Event Planning & Services, Nightlife, Bars, Music Venues, Musicians, Piano Bars, Lounges, Arts & Entertainment, Dance Clubs, Cocktail Bars"
UOj67HwLWdmCxereBvIlUQ,Inner Wellness  Cente,"7 E Mission St, Ste D",Santa Barbara,CA,93101,34.4311747,-119.7146185,5,18,1,"Day Spas, Colonics, Beauty & Spas, Doctors, Naturopathic/Holistic, Health & Medical, Medical Spas"
FDTwPQ4CNWEOY0rfh4eTzQ,ParadICE Hawaiian Shave Ice & Ice Cream,"11 W De La Guerra St, Unit A, Paseo Nuevo Mall",Santa Barbara,CA,93101,34.41919864,-119.6996242,5,192,1,"Food, Caterers, Event Planning & Services, Ice Cream & Frozen Yogurt, Shaved Ice, Desserts"
HwoJYHw9DJdGpM-xiCcDPw,R J Carroll and Sons Plumbing,625 N Salsipuedes St,Santa Barbara,CA,93101,34.4245535,-119.6909498,1.5,12,1,"Home Services, Plumbing"
KCU-pnUi_ct1eWFW1GsIbA,Loose Pooch Dog Club,1925 State St,Santa Barbara,CA,93101,34.4303819,-119.7144808,4,23,1,"Pet Sitting, Pets, Pet Groomers, Shopping, Souvenir Shops, Pet Training, Pet Services"
CHh0ZFrQcsk4boOItr2Zuw,Albertsons,1018 Casitas Pass Rd,Carpinteria,CA,93013,34.39478086,-119.5121615,3,58,1,"Grocery, Drugstores, Pharmacy, Shopping, Food, Health & Medical"
rHDn8wQTL8wRmS2CWSK_EQ,The Hive Beauty Shop,"130 S Hope Ave, Spc F127, Ste 108",Santa Barbara,CA,93105,34.437269,-119.7483044,5,6,1,"Beauty & Spas, Skin Care, Hair Salons, Hair Stylists"
wuzoQhym6ll3fjAiVgIJbw,Good Cup,918 State St,Santa Barbara,CA,93101,34.42109259,-119.701066,3.5,109,0,"Coffee & Tea, Food"
6kPHr6gZaU9732ptn9gJrA,La Guerrerita Mexican Food,"5698 Hollister Ave, Ste A",Goleta,CA,93117,34.4359054,-119.8230676,4,128,1,"Mexican, Restaurants, Breakfast & Brunch"
ctelO_ItYaUjIzD_AxZByg,The Bak Door,320 S Kellogg Ave,Goleta,CA,93117,34.4347681,-119.8200793,3.5,5,0,"Dive Bars, Nightlife, Bars"
_W9lITxMHNInaS2Lv2XoUw,Casa Del Mar Inn,18 Bath St,Santa Barbara,CA,93101,34.40961902,-119.6932475,4,194,1,"Hotels & Travel, Event Planning & Services, Hotels, Bed & Breakfast"
iHdrLu8deF5GceB0V1rPhA,Oliver's,1198 Coast Village Rd,Santa Barbara,CA,93108,34.4213337,-119.6449814,4.5,313,1,"American (Traditional), Vegan, Restaurants"
nvzO4e3walpF3e-Fj0Md6g,"Lambeth Lyndon L, DDS","504 W Pueblo St, Ste 204",Santa Barbara,CA,93105,34.4283828,-119.7246796,4,6,1,"Oral Surgeons, Cosmetic Dentists, Dentists, Health & Medical, General Dentistry"
SaUbh0sMSev8gKNJYtC76g,Hob Nob,21 W Victoria St,Santa Barbara,CA,93101,34.423515,-119.706222,3,23,0,"American (New), Restaurants"
ZPWJAgvdHREomrUJ8tIh2Q,The Granada Theatre,1214 State St,Santa Barbara,CA,93101,34.4239219,-119.7046944,4,44,1,"Performing Arts, Ticket Sales, Arts & Entertainment"
V-s0X1a8mvf3Fe0akUSF0A,North Milpas Laundry Wash 'N Fold,834 N Mipas St,Santa Barbara,CA,93103,34.4298821,-119.6901835,4,10,1,"Dry Cleaning & Laundry, Laundry Services, Local Services"
ouVxHJzMHs7aWq9WuA_Hpw,Unity Shoppe Inc,1209 State St,Santa Barbara,CA,93101,34.4233419,-119.7051606,5,9,1,"Local Services, Community Service/Non-Profit"
Tm5EuTid5ItR2v0mFvSXCg,Our Lady of Mount Carmel Church,1300 E Valley Rd,Santa Barbara,CA,93108,34.4364505,-119.6412402,5,5,1,"Churches, Religious Organizations"
JujePuViptUIgGNiaWblkA,Pat Moyer Wedding Photography and Films,"3905 State St, Ste 149",Santa Barbara,CA,93105,34.4401465,-119.7518784,5,7,1,"Event Planning & Services, Photographers"
K7mKgZJnBHrlhpsdqURw8w,Santa Barbara Heating & Air,"3463 State St, Unit 505",Santa Barbara,CA,93105,34.43987928,-119.7365314,4.5,6,1,"Fireplace Services, Home Services, Heating & Air Conditioning/HVAC"
zGjpbVApADyoHCNJbcBh-w,Museum of Contemporary Art Santa Barbara,653 Paseo Nuevo,Santa Barbara,CA,93101,34.41874,-119.7003524,3.5,11,1,"Art Galleries, Museums, Arts & Entertainment, Shopping"
K8fS7NS7JLdg880Z8U7Jzw,Bob Woolever's Tire Shoppe,660 South Fairview,Goleta,CA,93117,34.43034228,-119.830613,4.5,12,1,"Wheel & Rim Repair, Oil Change Stations, Auto Repair, Automotive, Tires"
bQQ4c5e1SQs2M3vNZRdi-w,Poulin Robert MD,5333 Hollister Ave,Santa Barbara,CA,93111,34.43469807,-119.8100048,4,12,1,"Doctors, Shopping, Optometrists, Health & Medical, Ophthalmologists, Eyewear & Opticians"
sEBL8OtHzw2ctY69D1aoaA,Mission Tuxedos,135 W Mission St,Santa Barbara,CA,93101,34.4288596,-119.7166165,5,28,1,"Wedding Planning, Event Planning & Services, Fashion, Shopping, Men's Clothing, Formal Wear, Laundry Services, Dry Cleaning, Local Services"
vMPY-J53FaDh9kvOURK_Gg,Innate Fitness,"360 S Hope Ave, Ste C105",Santa Barbara,CA,93105,34.4349638,-119.7468517,5,14,1,"Fitness & Instruction, Health & Medical, Active Life, Boot Camps, Trainers, Weight Loss Centers, Gyms, Interval Training Gyms"
KFUvV0ZGNpQqJqbJZoMutQ,O'Reilly Auto Parts,55 S La Cumbre Rd,Santa Barbara,CA,93105,34.439397,-119.7509154,4,30,1,"Auto Parts & Supplies, Automotive"
HbAR5wdVlr3cFD5LvHAQbw,Unique Maintenance,145 S Quarantina St,Santa Barbara,CA,93103,34.417991,-119.678564,4,13,1,"Damage Restoration, Office Cleaning, Professional Services, Home Cleaning, Home Services, Local Services, Carpet Cleaning"
Nv6ruFQa6AG6g8f-_IxFCw,Alito’s,509 State St,Santa Barbara,CA,93101,34.416973,-119.696104,4,18,0,"New Mexican Cuisine, Restaurants, Mexican"
mZ_d2i9bb3cH4_Ne0p7ldg,Walking Company,Paseo Nuevo Shopping Ctr,Santa Barbara,CA,93190,34.4192864,-119.6999211,4,15,0,"Shoe Stores, Shopping, Fashion"
PPcz-0UtIJ8O7xDT551y2g,Intermezzo By Wine Cask,819 Anacapa St,Santa Barbara,CA,93101,34.4211464,-119.6988864,4.5,141,1,"Tapas Bars, Nightlife, Salad, Restaurants, Cocktail Bars, Bars, Wine Bars, Cafes, Pizza, American (New)"
p9IloCe-cdUGPCFqFI2ykw,Rock Star Trolley,217 W Gutierrez St,Santa Barbara,CA,93101,34.4130927,-119.6968767,3,12,1,"Tours, Wine Tours, Wedding Planning, Hotels & Travel, Party Equipment Rentals, Bus Tours, Event Planning & Services"
2bl6G1zgXUHbMGwEocqMSg,Daves Dogs - Cart,132 S Milpas St,Santa Barbara,CA,93117,34.4196204,-119.6767648,5,156,0,"Food Stands, Food, Hot Dogs, Street Vendors, Restaurants"
jL1GygZPsuvb0cTusr6MkA,Melissa Musgrove Photography,,Santa Barbara,CA,93105,34.4402467,-119.7289889,5,21,0,"Photographers, Session Photography, Event Planning & Services"
9JR9Ht6IX1r2jPPG689JyA,Subway,"1021 State St, Ste A",Santa Barbara,CA,93101,34.4218892,-119.7027782,2.5,18,0,"Sandwiches, Restaurants, Fast Food"
Tcu6gDDwPRONZ1-a9QZMGg,Carpinteria Swimming Pool,5305 Carpinteria Ave,Carpinteria,CA,93013,34.3959975,-119.5159142,3.5,6,1,"Beaches, Swimming Pools, Active Life"
bxDk3YLoMOTdmmf_4AN_4g,Pacific Crest Hotel Santa Barbara,433 Corona Del Mar,Santa Barbara,CA,93103,34.4183468,-119.6713591,4,128,1,"Hotels, Home Services, Hotels & Travel, Real Estate, Apartments, Event Planning & Services"
4eBoPWRT7t8Sot-dwl3N-Q,"Lisa Rader, NP - Women's Medical Clinic","504 W Pueblo St, Ste 303",Santa Barbara,CA,93105,34.4358935,-119.811319,4.5,10,1,"Health & Medical, Family Practice, Doctors, Obstetricians & Gynecologists"
zbrIMldF_O1ZQ0vpUaaa8A,Bluewater Grill - Santa Barbara,15 East Cabrillo Blvd,Santa Barbara,CA,93101,34.412758,-119.688965,4,768,1,"Seafood, Venues & Event Spaces, Cocktail Bars, Restaurants, Nightlife, Breakfast & Brunch, American (Traditional), Event Planning & Services, Bars, American (New)"
f4aCur7Vrf9F8YUAOFFWiA,Nothing Bundt Cakes,5784 Calle Real,Goleta,CA,93117,34.44178281,-119.8256887,4.5,100,1,"Desserts, Bakeries, Cupcakes, Food"
lIooZerqwDWdARQOhng0dQ,Chromatic Gate,721 Ecabrillo Blvd,Santa Barbara,CA,93103,34.41618276,-119.6752669,4.5,21,1,"Local Flavor, Public Art"
mfmG6_5QSfYPf6iaWsMY4Q,Lovebird Boutique & Jewelry Bar,535 State St,Santa Barbara,CA,93101,34.4174995,-119.6967586,4.5,19,0,"Shopping, Fashion, Jewelry, Women's Clothing"
29YqJwOGEuAWqlHZxMc1OA,Paradise Cafe,702 Anacapa St,Santa Barbara,CA,93101,34.4200355,-119.6968511,3.5,290,0,"American (Traditional), American (New), Nightlife, Restaurants, Seafood, Cafes"
